rollout/episode_steps,reference_perturbed_action_std,total/steps,reference_action_std,train/param_noise_distance,rollout/episodes,train/loss_actor,reference_actor_Q_mean,rollout/Q_mean,rollout/actions_std,reference_Q_mean,rollout/return,reference_perturbed_action_mean,obs_rms_std,reference_actor_Q_std,rollout/return_history,reference_action_mean,param_noise_stddev,total/episodes,total/duration,obs_rms_mean,total/epochs,reference_Q_std,rollout/actions_mean,train/loss_critic,total/steps_per_second
119.826,0.7914045453071594,60000,0.799820065498352,0.2057502493262291,500.0,-147.41534423828125,122.24461364746094,229.19552612304688,0.16042067110538483,121.62600708007812,252.3418863461543,-0.20000211894512177,2078732.75,74.10621643066406,252.3418863461543,-0.1961117386817932,0.010310046129879225,500.0,39249.12871026993,-3054.9404296875,60,74.11714172363281,-0.06021784991025925,374.79119873046875,1.528696355093875
119.91141732283465,0.806328535079956,61000,0.799822211265564,0.168070986866951,508.0,-148.12342834472656,121.96690368652344,229.1168975830078,0.16045409440994263,121.33746337890625,189.2478859956008,-0.20094016194343567,2077917.375,74.04118347167969,189.2478859956008,-0.19622977077960968,0.010310046129879225,508.0,39863.46412110329,-3052.550537109375,61,74.05426025390625,-0.06024129316210747,373.8392639160156,1.5302232594408989
119.9922480620155,0.8038582801818848,62000,0.7998242378234863,0.22947797924280167,516.0,-147.1899871826172,121.68549346923828,229.11367797851562,0.1603178083896637,121.04362487792969,184.4587774711451,-0.1930057853460312,2077102.75,73.97552490234375,184.4587774711451,-0.1963813751935959,0.010517278057089798,516.0,40429.59809589386,-3050.1640625,62,73.99100494384766,-0.05990550294518471,372.2112731933594,1.5335299612166289
120.0973282442748,0.8056275248527527,63000,0.7998437881469727,0.19699756056070328,524.0,-147.95555114746094,121.40933227539062,229.5057830810547,0.16002732515335083,120.7561264038086,204.63043825829223,-0.19532720744609833,2076288.75,73.91015625,204.63043825829223,-0.19650287926197052,0.010517278057089798,524.0,41085.58300256729,-3047.78173828125,63,73.92778778076172,-0.0599520169198513,378.42999267578125,1.5333845937165684
120.20864661654136,0.798885703086853,64000,0.7998549938201904,0.2091740369796753,532.0,-148.236572265625,121.15385437011719,229.51028442382812,0.16009686887264252,120.4878158569336,213.07533978774532,-0.18149888515472412,2075476.25,73.84843444824219,213.07533978774532,-0.19664454460144043,0.010517278057089798,532.0,41709.438020944595,-3045.403076171875,64,73.86813354492188,-0.059646401554346085,393.2331237792969,1.534424893662247
120.40630797773655,0.7987225651741028,65000,0.7998683452606201,0.20304910093545914,539.0,-147.96551513671875,120.92805480957031,229.68692016601562,0.15994541347026825,120.25009155273438,199.52024571231036,-0.19021642208099365,2074664.5,73.78515625,199.52024571231036,-0.19677099585533142,0.010944321720492653,539.0,42361.034974336624,-3043.02685546875,65,73.80670928955078,-0.059608716517686844,389.0769348144531,1.534428987379053
120.44789762340037,0.8002673983573914,66000,0.7998802661895752,0.21414785087108612,547.0,-148.3502655029297,120.74073791503906,229.82809448242188,0.15998893976211548,120.05064392089844,190.537161957026,-0.16135719418525696,2073853.625,73.708251953125,190.537161957026,-0.1968950480222702,0.011164302587074557,547.0,43074.69862985611,-3040.65576171875,66,73.73110961914062,-0.059606634080410004,403.8778991699219,1.53222197947669
120.5027027027027,0.8003996014595032,67000,0.7998853325843811,0.19303161650896072,555.0,-148.2505340576172,120.49627685546875,229.98463439941406,0.15991801023483276,119.79007720947266,220.5835116317084,-0.20601527392864227,2073043.875,73.65576934814453,220.5835116317084,-0.19707947969436646,0.011164302587074557,555.0,43799.49872279167,-3038.2880859375,67,73.68079376220703,-0.05913503095507622,380.7089538574219,1.5296978722072823
120.59502664298401,0.795357346534729,68000,0.7998979091644287,0.19089264422655106,563.0,-148.40182495117188,120.38970947265625,229.83538818359375,0.15986411273479462,119.67315673828125,179.2120888674256,-0.2119661122560501,2072234.75,73.57138061523438,179.2120888674256,-0.1971544623374939,0.010728675346037303,563.0,44417.004675626755,-3035.924560546875,68,73.59703063964844,-0.05937966704368591,388.05194091796875,1.5309451976016317
120.66725043782837,0.7965327501296997,69000,0.7999120950698853,0.20386038720607758,571.0,-148.51205444335938,120.2225570678711,229.91665649414062,0.1597660332918167,119.49140930175781,210.35828678517464,-0.1734985113143921,2071426.875,73.50402069091797,210.35828678517464,-0.1972864270210266,0.010310046129879225,571.0,45119.60324382782,-3033.564208984375,69,73.53089904785156,-0.05936165899038315,402.4700622558594,1.5292687665519071
120.82556131260795,0.8064609169960022,70000,0.7999222874641418,0.2047308385372162,579.0,-149.06265258789062,120.07283020019531,230.12286376953125,0.15985052287578583,119.32801818847656,220.4970454600068,-0.18674378097057343,2070619.75,73.43277740478516,220.4970454600068,-0.1974298059940338,0.010944321720492653,579.0,45762.54666566849,-3031.206787109375,70,73.46082305908203,-0.05914855748414993,398.0099182128906,1.529635151457047
120.86541737649063,0.7998657822608948,71000,0.7999356985092163,0.22351214289665222,587.0,-148.91946411132812,119.94596099853516,230.12501525878906,0.1599171757698059,119.1860580444336,226.55777886742916,-0.21059495210647583,2069813.5,73.37307739257812,226.55777886742916,-0.19757080078125,0.010517278057089798,587.0,46454.46695590019,-3028.85400390625,71,73.40176391601562,-0.05882316082715988,399.9971008300781,1.5283783165007832
120.86386554621849,0.8048648834228516,72000,0.7999481558799744,0.1928420290350914,595.0,-149.8352508544922,119.87826538085938,230.22996520996094,0.16000422835350037,119.10478210449219,178.50726794834594,-0.18582938611507416,2069008.625,73.30035400390625,178.50726794834594,-0.19770626723766327,0.011164302587074557,595.0,47071.10645747185,-3026.504638671875,72,73.32913208007812,-0.058829113841056824,416.9785461425781,1.529600755509138
120.95190713101161,0.8043951392173767,73000,0.799964964389801,0.2111860141158104,603.0,-150.8119354248047,119.81010437011719,230.5233154296875,0.1598609834909439,119.01972198486328,234.06147540363736,-0.18838250637054443,2068204.125,73.23606872558594,234.06147540363736,-0.1978553980588913,0.011388705069074755,603.0,47807.70872378349,-3024.158935546875,73,73.26544189453125,-0.058552518486976624,411.5398864746094,1.5269504008604324
121.10819672131147,0.7992388606071472,74000,0.7999825477600098,0.20377051830291748,610.0,-150.0791778564453,119.74862670898438,230.7004852294922,0.15983234345912933,118.94235229492188,229.2970400334663,-0.18863198161125183,2067400.875,73.17071533203125,229.2970400334663,-0.19797103106975555,0.011164302587074557,610.0,48562.77482700348,-3021.816162109375,74,73.2001953125,-0.05831747502088547,389.16839599609375,1.523800900249466
121.2378640776699,0.8012201189994812,75000,0.7999897003173828,0.1708189621567726,618.0,-150.0068359375,119.74826049804688,230.85867309570312,0.15978194773197174,118.92892456054688,216.83062712226834,-0.18573425710201263,2066598.625,73.09449005126953,216.83062712226834,-0.19806668162345886,0.010728675346037303,618.0,49238.72969651222,-3019.477783203125,75,73.12348175048828,-0.058071717619895935,418.40496826171875,1.5231912046120992
121.24760383386581,0.8090003728866577,76000,0.8000029921531677,0.23587214946746826,626.0,-151.2051544189453,119.7244873046875,230.941162109375,0.15969784557819366,118.88934326171875,216.53781913221513,-0.200522318482399,2065797.25,73.02436828613281,216.53781913221513,-0.19819670915603638,0.010517278057089798,626.0,49925.53506112099,-3017.143310546875,76,73.05323028564453,-0.057805322110652924,426.3349914550781,1.5222671105468881
